utterance,intent
다리에 힘이 풀리고 그자리에서 쓰러질 것 같았어.,피로
별 생각이 없다가도 다른 친구들 소식을 들으면 좀 불안한 기분이 들어요.,초조함
나랑 똑같애,일상
응 벌써 다 먹어가네,일상
식욕이 확 줄었다,식욕저하
배우 캐스팅도 딱 잘 어울리게 잘 한 것 같아!,일상
요즘엔 학교 가려고 외출하는 것도 힘들더라구요.,무기력
피곤해서 그런지 아직도 잠이 덜 깬 것 같아,불면
삼장교 워터파크 몰라?,일상
아역배우 시켜야겠다,일상
친정만 가면 나를 압박하는 느낌을 받아요,불안
키키 아 아직 확고하게 정한건 아니구나,일상
너무 징그러워 적당히 해야 할 듯 키키,일상
현금을 많이 쓰는 사람은 좀 혜택이 없긴 하겠더라.,일상
과가 정해지면 대학갈 때 과 지정에도 한계가 있으니 불편하지,일상
유모차 충동구매 했는데 너무 비싸서 후회된다,죄책감
그때는 그냥 달달하다라고 생각하고 본 거지,일상
오랜만에 쏘카 빌려서 드라이브 하니까 너무 좋더라!,일상
투자라 생각하는 게 나을까,일상
적당히 다 필요해...,일상
체력이 약해서 걱정이 되긴 해.,초조함
지하철보단 버스가 편하지 않나?,일상
내가 너무 죄스러워,죄책감
키키 아 귀여워 죽겠네 그래그래 순수하네,일상
참 다양하게 돈벌이를 만들어 낸다.,일상
아무래도 대량 생산 체제 갖추는데 시간이 많이 소요된대,일상
토르?... 나오고...,일상
그니까 여행의 묘미,일상
니는 예능 보는 거 좋아하나?,일상
해가 지면 가슴이 울렁거리고 불안해져,불안
친한 친구들이 멀리 가버려서 너무 쓸쓸한 것 같아,외로움
난 콩나물 잡채라고 알아?,일상
온라인 게임? 남편이 잘 알지 않아?,일상
이상형이 어떻게 돼?,일상
아무래도 우리 체력이 체력이다 보니 힘들긴 하겠지?,일상
그리고 바로 후회했죠.,죄책감
안 그래도 자존감이 낮은편인데 남편이 자꾸 노려보니까 더 작아지는 느낌이야,자존감저하
그거 듣자마자 진짜 빡치는 거야.,분노
학교 다닐 때 재밌었어?,일상
어떤 가치관?,일상
기분이 계속 가라앉아있고 너무 고통스러워,무기력
교생 실습 가서 발표를 하는데 너무 떨렸어요.,초조함
응 맞아 11월 1일부터 단계적 일상 회복 1단계가 6주 동안 시행된대,일상
울면서 그냥 끝내자고 하는데마음이 찢어질것 같았어.,슬픔
뭐 확인하고 싶은 건데 그들은,일상
박쥐 돼지 난리네 키키 지구 멸망하려는 갑다 키키,일상
나만 없었어 햄스터 나만,일상
그럼 두 분이 데이트 하셔야지 키키,일상
그래서 집에 있을 때는 거의 누워있어요.,피로
제 마음을 숨기는 것 같아서 답답해요,감정조절이상
난 평거동 지나면 다 먼데,일상
폭식을 심하게 해버렸어,식욕증가
원목 말고 다른 것도 있지!,일상
건대에서 봤어 키키,일상
날이 따듯해지니까 피곤해 죽을 맛이야.,피로
과일이 꽉 올라가있고 만드는 수고비지 뭐,일상
아유 그만 놀고 공부나하지...,일상
나는 가격 보러 가끔 들어가 키키,일상
나는 동생이랑 취향이 아예 안 맞아서 같이 하지도 못했다,일상
그건 왜 공부해 ?,일상
나 아이허브에서 살 것들 있어서 주문할 거야,일상
남자친구한테 선물 받았는데... 어떡하냐,일상
취하지 않으면 우울해요.,우울감
몇번타지도 않고 모셔두고 있어서,일상
오빠가 되게 밉다가도 또 금방 풀어진다,슬픔
그렇겠지? 하지만 공부하기는 너무 귀찮은걸.,일상
다만 악에서 구하소서 말이지?,일상
그래서 너 뭐 좋아했는데?,일상
"신형 방탄복, 조준경, 각종 통신 장치를 보병에게도 제공한데",일상
짜증나니까 더 안 먹게 돼,식욕저하
지금 생각해도 눈물이 나.,슬픔
그래도 멋 내고 싶단 말야 하하,일상
그럴만할 거 같아!,일상
키키 머다 어머님 서운할뻔,일상
시어머니가 잘해주시는데 그것도 신경질 나,초조함
암이 재발하면 어떡하나 안 좋은 생각이 계속 나서 미칠 것 같아요.,초조함
그래서 결혼식 끝나자마자 바로 관뒀는데 그래도 입맛은 안 돌아오는 거야.,식욕저하
이러다 고향까지 없어 지겠어,일상
죽이고 싶은 사람들은 모두 죽이고 죽고 싶어.,자살충동
응 건물 외벽도 훼손되고 지진 피해가 일본은 매년 일어나는 것 같아,일상
정신 병원에 가면 사람들이 나를 이상하게 보지 않을까...,자존감저하
너무 고통스러우니까 눈물도 안 나오더라,절망감
어어 나도 매일 투니버스 확인하잖아 키키.,일상
웃겼어,일상
난 코 잘못 되는 줄,일상
지금 곧 잘 하는 것 같애서요. 혹시 보내셨어요?,일상
한번 도전해봐? 키키,일상
그때부터 실패하거나 좌절할때 마다 죽고 싶었어요.,자살충동
그래서 잠도 잘 못 자고 그랬거든요.,불면
자질 구레한게 많아...,일상
"얹혀사는 기분이고, 가족이 아닌 사람 같아요.",외로움
공허하고 나 혼자인 거 같아,상실감
양보를 안 해주니까 서운하더라,슬픔
와... 떡볶이 안 먹은지 진짜 오래됐네 나는,일상
400조 눈 앞에 있으면 달라진다 키키,일상
나 요새 속이 너무 안 좋은데,식욕저하
주위사람들도 짜증이 엄청 늘었다고 하더라,분노
애가 성장 자체가 느리니까 모든 게 다 걱정이고,초조함
이 이야기를 하고 나서 좀 후회했어요.,죄책감
쉽게 할 수 있는 일이 없긴 함...,일상
사는 게 너무 허무하고 기분도 가라앉고.,감정조절이상
아 키키 근데 나는 재택용 음식 엄청 사 놔서 냉동실 자리 없음 키키,일상
그럴까요 차가 없어서 버스 타고가려고 했거든요,일상
사는 게 재미가 없어.,무기력
그런데 이건 이미 그렇게 하기로 해써,일상
아 뭐야! 난 또 엄청 차이나는줄 알았네,일상
8시부터 눕혔는데 이제야 자다니,일상
그렇지 보통 남자 유저들이 더 많은 게임이었어 키키,일상
김혜수 영화 안 본 거 너무 많네 키키,일상
하...나도 지친다. 연속적으로 안 좋은 우연이 계속 일어나다 보니깐 그러다가 싸우게 되고...,일상
어떤 자세도 자기엔 너무 불편해요,불면
너무 불안해서 일을 할 수가 없어.,불안
공기도 맑고 완전 힐링중!,일상
팔에도 힘이 빠지고 그랬어요.,피로
그래도 회사 기름 줘서 다행,일상
왜캐 귀여워 키키,일상
누워만 있으니까 기운이 하나도 없는 거 같아,피로
근데 피부는 아직은 좋다 키키,일상
거기다가 5년 전부터는 삶에 대한 무력감이 생겼어요.,감정조절이상
쓸쓸해서 책을 읽어,외로움
서울 가려고 했는데 이렇게 또 무산되나,일상
오늘은 정령들이 기뻐하는 날이니까 운도 좋을 거야!,일상
그렇지 쉽지 않지,일상
너 강아지 키울 꺼야?,일상
"헐 너무 좋지,",일상
그 사람들 얼굴 속에 잔여물이 남아있을 거야.,일상
이 기회는 내꺼야,일상
바르고나서 누우면 이불에 뭍으니까,일상
알 수는 없는데 그렇게 분노를 못 참겠어,분노
하루하루 매일 심심하니까 점점 짜증나,외로움
자주는 아니지만 가끔 심심할 때 하는 편이야.,일상
케이스 마트에도 있더라,일상
그 금붕어들 고를 때? 재밌었는데 하하,일상
공부도 잘하지 못했고 직장에서도 인정받지 못하고 있어.,자신감저하
그것도 그래 그래도 층간 소음은 괜찮을 것 같아,일상
난 굳이 신축 집 선호하는 편이 아니라 구축이라도 괜찮은데,일상
기운이 없고 맥이 없고 처지는 증상이 지속하고 있어요.,피로
협소해도 그렇지 앞에 몇 팀 있었는데?,일상
신랑이 변하고 나서 외로워졌어,외로움
하루에 몇 번씩 신경질이 나는지 모르겠어,초조함
왜 키키 우리 집 와서 뭐 할라고,일상
자연을 볼 수 있어서 좋은 것 같아 하하,일상
일단 여자 말 무조건 잘 들어야겠지?,일상
모두들 엄마가 한상 차려주셨을 것 같은데?,일상
별일 안 했는데 나른하네,피로
완젼 대문짝 광고 하던데 키키,일상
지금은 67kg에서 59kg이 됐어요.,식욕저하
이번에 넷플릭스에서 백스피릿 하는데 그거 보는 중 키키,일상
살기 싫을 정도로 슬럼프가 심해,피로
지금 생각해보면 잠시 우울했던 것 같아요.,우울감
아니 글쎄 진돗개는 펌이 안된다니까 말도 안듣고 찾아오는거야,일상
처음 해외로 갔을 때는 한국이 많이 그리웠어.,슬픔
괜히 부모님에게 짜증만 내고.,초조함
그래도 해놓으니깐 다행이지?,일상
난 눈 내리는 게 너무 예뻐서 좋더라구,일상
군인들 다 우선적으로 백신 맞았을텐데... 돌파 감염인가봐,일상
그럴수 있지 키키,일상
아니 임대 아파트 그런 건데 8만 원 개꿀,일상
말도 안 되게 신경질이 나,초조함
저 인간들만 아니었어도 내가 이렇게 불행하진 않을 텐데 원망스럽고,분노
약을 먹는데도 잠이 안 와.,불면
거기 앉아서 햇볕 쬐고 있으면 기분 좋지?,일상
우와 다시 생각해봐도 1도 안 떠올라 키키,일상
잠을 자도 항상 피곤하긴 해.,피로
살이찌니까 원래 입었던 옷들도 다 안 맞아.,식욕증가
고기 중에서도 소고기면 더 좋겠다 키키,일상
잠도 안 오고 잠을 못 자니까 나중에는 어지럽더라.,불면
일이 너무 많아서 신경이 날카로워,초조함
사람들과 있는 게 불편해져서 점점 혼자 있게 되는 것 같아요,외로움
내가 다 뒤집어썼어,자존감저하
아냐 키키 우리 가족이 나 빼고 다 빨리 일어나는 거야 키키,일상
몽롱해서 그런지 자꾸 넘어지게 돼요,불면
그러다 보니까 자연스럽게 살이 많이 빠졌지.,식욕저하
서바이벌이라고만 들었어,일상
오 저도 해보고 싶었어요!,일상
나 하나쯤 사라져도 세상은 아무렇지도 않을 거야.,자살충동
폭력적인 게시물이 많이 뜨게 됐나봐.,일상
너무 걱정된다,초조함
우리는 음 맞고도 치고 루미 큐브도 하고,일상
겨털은 어딜 보호 하는 거져?,일상
점장님도 힘드시겠다,일상
압박감이 심해서 아무것도 못 하겠어요,불안
자기 일이나 잘하지 왜 욕 하냐,일상
직장에서 자꾸 나를 밀어내는 거 같아서 너무 짜증나,초조함
근데 난 안 써서 잘 몰라,일상
아 그렇게 대만 건지 몰랐네,일상
"마음이 공허하고, 허무함이 몰려와요.",감정조절이상
큰 병에 걸려서 그런 건 아닌지.,초조함
어떤 거에도 흥미가 안 가고 시간이 안 가는 것 같아,무기력
요즘엔 남아프리카 공화국이 그렇게 땡기더라,일상
걱정스럽네요.,초조함
글쵸! 저도 가을 진짜 좋아하는데,일상
배가 부른지 어떤지도 모르겠어요. 그냥 막 먹어요.,식욕증가
입덧 때문에 고생하는 내가 안타깝고 아기에게 미안해,슬픔
난 고양이 길렀었어 광주 있을 때,일상
추천 한 개씩 해줄래?,일상
나중에 시간이 지나고 만나면 서로 주고 받을 이야기 있어서 좋겠다.,일상
그니까 만날 껀덕지가 없음,일상
코? 젤 위험하다고 하던데,일상
짧은머리요 보기만 해도 시원하고 좋아요,일상
아르바이트 더 안구해? 나도 하고 싶다 같이 하면 좋잖아.,일상
너 따릉이 타봤니?,일상
감정 조절이 좀 어렵기 한 것 같아,감정조절이상
스트레스 받으니까 폭식하는 것 같아,식욕증가
따숩게 기모바지 하나 하지,일상
행복하게 살고 싶다는 생각도 전부 다 사라졌고 막 우울해,우울감
혈당이 자꾸 높게 나오는데 초조하고 피곤해,초조함
글을 읽다가 딴생각으로 빠져요.,집중력저하
도저히 진정이 안 돼서 산책도 못 하겠다,불안
중간에 포기 안하겠어?,일상
바람이 되게 차더라 너 나올때 쯤 되면 가을이 끝날라,일상
오후 다섯 시만 넘어가면 힘이 빠진다,피로
내가 주인공 아닌데 괜히 긴장되더라고...,일상
나는 매서운 호랑이를 길들여 보고 싶어,일상
"심장이 뛰어서 불안한 건지, 불안해서 심장이 뛰는 건지 모르겠어요.",초조함
자꾸 걱정만 되고 불안해,불안
그래서 매일 집에서 컴퓨터만 해.,무기력
진짜 넘 예쁘제,일상
이제 유튜브로도 공부할수가 있어?,일상
밤에 특히 힘이 딸려,불면
그 말 듣자마자 진짜 그 자식 죽여버리고 싶었어.,분노
대화가 안 통하니까 세상 침울합니다,우울감
응 그랬지 키키 옛날 생각 나네,일상
어 그치 그치 맞아 그런 걸로 참여했어,일상
그게 정말 신기했어,일상
모든 게 갑작스러워서 너무 힘든데 기댈 곳이 없어요.,무기력
행복하지가 않아,무기력
그냥 하루 내내 기분이 쭉 가라앉아 있어,초조함
스트레스 받아서 속이 안 좋아,식욕저하
비싼 이유가 다 있지 않을까?,일상
그 때 진짜 정말 감동 받아서 많이 울었어요.,슬픔
아랍어 선택하면 운 좋게 대박 날 수 있다고 하더라고 키키,일상
나도 그래야 겠어.,일상
하고 싶은데 키키,일상
금방 멍 때려서 공부가 안되고 속이 속이 아냐,우울감
아버지 혼자서 생활해보신 적 있으시나?,일상
아이허브 이런데도 팔더라구,일상
친정이 너무 너무 싫고 영영 안 보고 싶어요,분노
나 차 사면 같이 놀러 가자 키키 태워드림,일상
최근에 살이 너무 많이 쪘어.,일상
조카를 보면 사랑스럽긴 한데 내 친딸과는 전혀 다른 감정이겠지.,일상
