utterance,intent
혈압은 분명 정상인 거 같은데 왜 그런지 모르겠으니까 답답해서 미치겠어요.,초조함
누가 옆에 있든 간에 그냥 멍하게 있어,우울감
너무 잠을 설치니까 일상 생활이 불가능해,불면
이 순간 뭘하면 좋을까,일상
예의 차리래 지는?,일상
외롭다,외로움
멍청한 인생에 남편까지 잘 못 만난것 같아서 살기 싫어져,자존감저하
임신이 생각했던 것보다 너무 힘들어서 충격 받고 행동도 느려졌어,초조함
누수가 정확히 잡기가 어렵대.,일상
조금만 실수를 해도 죽일듯이 째려보니까 자꾸 움츠러들게 돼,자존감저하
어느 순간 또 갑자기 우울해질 때가 있거든.,우울감
전공만 듣고 싶다,일상
빚은 하루가 다르게 불어나고 앞길이 막막해서 차로 뛰어내리려고 했거든요.,자살충동
가만히 있어도 죄책감이 들어,죄책감
식사를 제때 챙겨 먹어야 하는데... 키키,일상
이제 학생 아니냐?,일상
그 사고 후부터 하루종일 너무 불안해요.,불안
임신한 이후로 내가 엄마를 배신했다는 생각이 들어,죄책감
괜히 집에서 쉰다고 했네,죄책감
정말 허무하다.,무기력
세상에서 제일 짜증나는 건 남편이야,분노
집에 혼자 있으면 더 잠이 안 와,불면
누가 자꾸 지켜보는것 같아서 아무것도 못하겠어요,자존감저하
그래서 그런지 자꾸 잠을 설치게 돼요,불면
요즘 결혼 자체에 회의감이 들어요.,슬픔
시어머니만 생각하면 울렁거려요,식욕저하
왜 카톡 답장을 안하지,일상
집중력이 흐릿하다,집중력저하
또 수면에 도움이 되는 거 없을까요,불면
아이가 울든 말든 배고프다고 하든 말든 신경도 안 쓰여요.,감정조절이상
입맛 잃어서 쓰러질 것 같아,식욕저하
서울에서 대학 안 다니는 사람은 나밖에 없어서 진짜 너무 속상해.,슬픔
루저가 된 것 같아서 자꾸 눈물이 나.,자존감저하
엄마한테 가고 싶은데 보내주지 않아서 외로움이 점점 커졌어요.,슬픔
인생 접고 싶다,자살충동
요즘 아들이 부쩍 말을 안 듣는데 내가 너무 예민해져서 애를 못 받아주겠어.,초조함
너무 짜증나,초조함
자꾸 그런게 생각나서 운전에 집중하기 힘들어.,집중력저하
몸이 힘든데 희망은 무슨.,절망감
노력하는 만큼 돌아오는 게 없다.,감정조절이상
모든 게 꿈처럼... 신기루처럼 사라진 거지.,절망감
얕은 잠밖에 못 자는 게 심각해요,불면
내 탓 하는 게 입에 붙었어,죄책감
좀 많이 걸었더니 나른하네,피로
남편 때문에 너무 피곤하고 몸이 무겁네,피로
남편은 한 마디도 제대로 안 해주고 너무 답답한 사람이에요.,초조함
사는 게 참담하다,슬픔
만나자고 약속 잡는 것도 귀찮아,일상
인생이 치욕스러워졌어요,절망감
사람들이 장난으로 던지는 말에도 쉽게 상처를 받아.,초조함
학벌이 중요하겠지?,일상
왜 항상 나한테만 이딴 일이 생기는건지,자존감저하
계속 절망적인 생각만 들고 좌절하게 돼,슬픔
혼밥하고 있어,일상
계속 눈이 떠져서 일어나게 되니까 힘들어 죽겠어,불면
원래도 자존감 없는데 더 부정적으로 된 것 같아요.,자존감저하
그냥 잠자다가 내가 죽었으면 좋겠어.,자살충동
면접 너무 망쳐서 죽고 싶다.,자살충동
앞머리 내릴까?,일상
너무 심하게 힘이 빠져,피로
"긴장해서 말 버벅대고, 아이컨택도 못하고",초조함
초조해서 손톱을 가만히 못 두겠어,초조함
지금은 재수 잘 하고 있긴 한데 그 때는 너무 힘들어서,무기력
은퇴하고 뭐하지,일상
손수건 가지고 다닐걸,일상
내일 기대하게 되네,일상
운동만 나가려고 하면 가기 싫어 죽겠고 초조해,초조함
먹기도 귀찮아,일상
도저히 집 밖으로 나갈 자신이 없어요.,자신감저하
누구 하나 따뜻하게 대해주는 사람이 없어서 힘들어,자존감저하
티비 틀어놓으면 그렇게 몸이 늘어진다,피로
신랑때문에 먹는 양이 작아졌어요,식욕저하
감정 조절이 힘들어요,슬픔
이러는 게 무슨 의미가 있는 건지,상실감
잠을 못 자니까 항상 멍해,불면
남편이 자꾸 나를 한심하다고 몰아가니까 정말 나 자신이 가치 없이 느껴져,절망감
첫째만 생각하면 너무 슬퍼,슬픔
당연하지 니가 해라 하하,일상
친구들도 나를 따돌리는 것 같고 점점 외톨이가 되는 것 같아요,외로움
세상은 불공평해,일상
둘째 갖은 걸 너무 후회해,슬픔
단어가 생각이 안 날만큼 집중력이 떨어졌고 계속 깜빡 하니까 걱정 돼,우울감
머리가 아득해서 아무 생각도 안 나,불면
항상 흔들다리 건너는 거처럼 발 아래가 불안해.,불안
피곤해서 오히려 조금밖에 못 자요,불면
남편은 게임만 하고 나도 번번한 직장이 없는데 아기가 덜컥 생겨서 너무 힘들어,자존감저하
시어머니때문에 살기가 싫어,자살충동
밤에 잠을 못자니까 학교에서 잠을 잤던 것 같아.,불면
양심이 콕콕,일상
딱히 먹고 싶지도 않더라구요.,식욕저하
사소한 일에도 예민하게 반응하게 돼.,초조함
습관을 고치기 어려워,일상
살이 안빠져,일상
이렇게 할 수 없는 일이 많아지니까 점점 자신감이 떨어지는 것 같아.,자신감저하
한 번 눈물이 흐르면 멈추질 않아요,슬픔
요즘 조깅하고 있어,일상
쓸쓸하니까 핸드폰만 보는 것 같아,외로움
잠들 때까지 1시간 이상 걸려요.,불면
비밀연애 하고 있어,일상
신랑이 조금이라도 연락이 늦으면 원망하게 된다,분노
재취업에 대한 것만 생각하면 한숨 나 와요,우울감
3월부터는 휴직 기간도 끝나서 다시 회사로 가야 하는데 그것도 너무 걱정되고,초조함
깨어있을 때도 계속 멍한 기분이야.,우울감
물가가 왜 이렇게 비쌈,일상
아기 가진 이후로 죄책감이 심해졌어,죄책감
결혼도 다 돈이다.,일상
솔직히 빡이 쳤어요.,분노
근데 그 즈음부터 내가 불면증이 생겼어.,불면
결혼하면 좋아?,일상
또 혼자가 된 엄마가 안쓰러웠어.,슬픔
병원 가기 전에 너무 초조해,초조함
너무 힘드니까 속이 말이 아니에요,슬픔
잠이 너무 와,일상
주름이 많이 생기니까 내 얼굴이 너무 못 생기게 느껴져.,자존감저하
하루 종일 답답하기만 해,초조함
그냥 태어날 때부터 난 못 생겼었어.,자존감저하
얼마나 큰 화재래?,일상
제 자신이 한심스럽고 자존심이 너무 상했어요.,자존감저하
고독한 걸 느끼지만 최대한 숨기려고 해요,외로움
나 인정받고 싶어,일상
임신하고도 일을 못 그만두니까 너무 피곤하고 몸이 무거워,피로
거울에 못난이가 들어 있는 느낌이야.,자존감저하
논문 쓰기 힘들다,일상
우울감이 너무 심해,우울감
시어머니 때문에 스트레스 받아서 너무 많이 자게 돼,피로
요즘 아무 이유 없이 죄책감에 시달리고 있어,죄책감
가장 확실한 건 뭘까?,일상
저는 그 사람이 빨리 죽거나 아니면 내가 죽이고 싶다는 생각을 했거든요.,분노
타이밍이 기가 막혀,일상
인테리어가 힘들다.,일상
휴대폰 없이 못 살거 같아,일상
왜 안 하지,일상
내가 할 수 있는게 뭔가 싶고 사는게 너무 힘에 부쳐,자존감저하
회사 문제 때문에 불안해서 가만히 못 있겠어,초조함
나 자꾸 미련 버리려는데 이 방송만 하면 나 부름 지금 판다! 판다! 하면서,일상
일하나요?,일상
약만 먹으면 멍해지고 감각도 무뎌지는 느낌이야.,우울감
자꾸 공허한 느낌이 들어,상실감
지갑 안 가져왔다,일상
겨울에는 특히 자도 자도 피곤해,불면
"기분도 다운되고, 몸에 힘도 없어요.",우울감
"마음이 불안하고, 가슴 깊은 곳에서부터 화가 치밀어오르고, 잠도 안 와.",불안
억울한 마음 때문에 남편을 마구 꼬집기도 해,죄책감
무리한 것도 아닌데 몸이 처진다,피로
격려 좀 해줘,일상
신경 쓸 게 너무 많고 피곤해서 아무 일도 못 하겠어,피로
배신감 때문에 한 이틀은 한숨도 못 잤어요.,죄책감
왠지 모를 허망함이 느껴져,슬픔
비 오는 날이면 조금씩밖에 못 자,불면
많이 우울할때면 몸무게가 10kg 이상 빠지기도 해.,우울감
"혼자서 할 수 있는 일도 없고, 내 자신이 너무 한심해",자존감저하
누워 있으니까 걱정이 더 많아지는 거 같아,피로
하루종일 아무것도 안먹고 방에서 울어요.,우울감
알바 하나 더 구해야겠어,일상
친구들도 잘 못 보니까 자꾸 소외감 들어요,외로움
친구들이랑 맛집 가고 싶어,일상
입맛도 없고 걱정도 많아지고 하지 않아도 되는 걱정까지 하는 느낌이야.,초조함
먹고 자도 놀기만 해도 될까,일상
평소보다 화가 많아졌어.,분노
우울하기도 지쳤어,우울감
2년 전부터 우울하지 않은 날이 없었어요.,우울감
엄마가 너무 보고 싶긴 한데 그 이미지 때문에 너무 힘들어요.,슬픔
누군가 감시하는 느낌이 드니까 집 밖으로 못 나가겠어요,자존감저하
인내하면 얻을 수 있을까?,일상
인형 사줄까,일상
같이 사러 갈래? 나도 고민 중인데,일상
커피를 못 마시니까 금단증상 오고 절망적인 것 같아,슬픔
삶이 허탈해요,상실감
그런 인간은 확 망해버렸으면 좋겠어,분노
대화가 안 통하니까 세상 침울합니다,우울감
주눅들어서 말을 못하겠어,일상
황사땜에 눈아파,일상
이름이 뭐야,일상
그 사람과 같이 있으면 내가 당장 죽을 것 같았어.,자살충동
지금 내가 해야 할 것,일상
요새 너무 피곤해서 의욕이 없어,무기력
외나무다리에 서 있는 기분이죠.,우울감
해결방안도 없으면서 불만만 많은 사람 극혐,일상
겨울에는 온천이지!,일상
몸이 무거워지니까 덩달아 기분도 처져,초조함
차박도 많이 한다고 하더라,일상
정말 몸도 마음도 힘들고 지쳐요.,무기력
저녁만 되면 불안해. 어두운 게 싫어. 조명이 환하게 켜진 곳만 찾아 다녀.,불안
공부 하기 싫다,일상
잠을 잘 자지 못하고 아토피 때문에 외출도 잘 하지 못해요.,불면
근데 밖에 나갈 힘도 없었어.,피로
11주 들어서면서 갑자기 눈물이 많아지고 사는 게 너무 버거워,무기력
그러니까 키키 해외에서도 난리잖아 전기차,일상
아기가 작아서 걱정이야,초조함
그 와인 만드는 와이너리?에 가보고 싶어 하하,일상
아무 일도 아닌 일에도 패배감이 들더라고.,자존감저하
치료 받아야 한다는데정신병원에 다니면 사람들이 이상하게 볼것 같아서 걱정도 되고,초조함
자유시간이 필요해,일상
하고 싶은 게 없어,일상
SNS 시간낭비인데 자꾸 보게됨,일상
밥 차려먹는 것도 귀찮아,우울감
우울해서 먹고 싶은 걸까.,우울감
항상 잠이 부족하니까 매일 피곤해.,피로
싸움을 피하는 방법,일상
밤에 제일 많이 먹어,식욕증가
환청도 들리고 우울하고 기운도 없고점점 내 인생을 잃어가는 기분이었어.,우울감
몇 시간을 그렇게 고생하니까 병원 갈 기력도 없더라고요.,피로
호텔 로비에서 소개팅하기로했어,일상
뭘 해도 긴장감이 사라지지 않는 거 같아요,불안
학부형들이 다 와서 관람을 한다는 게 너무 싫고 긴장돼요.,초조함
입맛이 없는데다 역류성식도염까지 겹쳤어.,식욕저하
교통사고 났었어.,일상
나 혼자만 뒤집어 썼어,자존감저하
미혼모라고 전부 나를 못잡아 먹어 안달이야,자존감저하
임신도 원해서 한 게 아니니까 화가 안 나는 게 이상하지,분노
무릎 쑤셔,일상
별거 아닌데 떨려,일상
"그 다음부터 불안하고, 안절부절 못하고, 기분이 가라앉았어요.",우울감
피크닉 가자,일상
멘탈은 탈탈 털리고 너무 허망해요,슬픔
그래서 그 후로 조금만 다치거나 아파도 엄청 불안해져.,초조함
여기까지가 한계야,일상
부모님이 힘내라고 말해줘도 나 자신이 너무 한심스럽게 느껴져,자존감저하
저 인간이랑 이혼 안 하면 정말 화나서 미쳐 버릴 것 같아.,분노
밥 태웠어,일상
속은 내가 멍청했어,죄책감
그냥 세상에서 내가 사라졌으면 좋겠어.,자살충동
분식 먹고 싶아.,일상
근데 그 후부터 또 가위 눌릴까봐 너무 무서워서 잠이 안 와.,불면
한 일 년 전부터는 점점 미래에 대한 불안감이 심해지더라구요.,초조함
꼭지가 돌 것 같아,분노
남편이 뭐라고 상처를 줘도 난 능력이 없으니까 별말을 못 하겠어,자존감저하
폭식증 어떻게 고칠 수 있을까?,일상
사장이 자꾸 말을 바꿔서 화도 안 나고 힘이 빠지네,피로
"그러면 잡생각만 들고, 잠은 더 안와.",초조함
여름 빨리 지나갔으면,일상
군대물 좋아하면 그 취사병 전설이 되다 봐봐 진짜 재밌어 그거 130몇화 나와서 정주행하기 너무 좋아,일상
친구에게 가시 돋힌 말을 했던 게 너무 후회가 돼,죄책감
머리 용량 초과,일상
안절부절 못하고 한 자리에 못 앉아있겠어요.,초조함
사는 게 사는 거 같지 않고 기쁜 일이 하나도 없는 거 같아.,무기력
