utterance,intent
우산 또 놓고 왔어,일상
우산 또 사야하나,일상
우산 또 안가지고 왔다,일상
우산 몇 개째 사는 건지,일상
우산 없는데 같이 쓰자고 할까 너무 진부한가,일상
우산 잃어버렸어,일상
우산빌려달라고 해볼까?,일상
우산을 들고 기다려 준데,일상
우산이 없는데 빌릴까,일상
우아하게 화내는 법,일상
우연이 만났는데 운명이 됐어,일상
우연이 운명이 됐어,일상
우연히 또 만났어,일상
우울증 걸린 거 같아,일상
우정이 뭐야?,일상
우정이 뭘까,일상
우정이란게 뭘까,일상
운동 갔다 다칠 뻔했어,일상
운동 매일러 가기 힘들다,일상
운동 매일하기 힘들다,일상
운동 오지게 했어.,일상
운동 잘 하고 싶어,일상
운동 잘하는 사람 멋있어,일상
운동 좀 잘 하고 싶다. 진짜,일상
운동 좀 해야겠다.,일상
운동을 너무 열심히 했어,일상
운동하다 다칠뻔,일상
운동하면 뭐 하나,일상
운동해도 살이 안 빠져,일상
운동해야지,일상
운동화 새로 사야지,일상
운동화 신을까? 구두 신을까?,일상
운동화가 나을까? 구두가 나을까?,일상
운명 같은 사랑 가능할까?,일상
운명이 슬프다,일상
운명이 있을까,일상
운명인 것 같아,일상
운명인가,일상
울 남친은 애교가 많아,일상
울 애기 너무 예뻐,일상
울적하다,일상
울적한 기분,일상
울적한 기분이 안 없어져.,일상
울적해 울고 싶어,일상
울적해서 거리를 걷고 있어,일상
움직임이 없어.,일상
웃게 만드는 너란 녀석,일상
웃겨 줘,일상
웃겨봐,일상
웃으면 안되는데,일상
웃을 일이 없네,일상
웃을 줄 알았지,일상
워킹맘 진짜 힘들다,일상
원두 갈았어,일상
원두커피 갈아서 마시려고,일상
원래 일은 혼나면서 배우는 거야?,일상
원서 낸거 1지망에서 떨어졌어,일상
원피스 입는 게 낫겠지,일상
원피스 입을까,일상
월급 들어왔어,일상
월급 받아서 주택청약 들었어,일상
월급 올라서 기분 좋아,일상
월급 올랐어!,일상
월급 입금됐다고 문자 왔어,일상
월급만 나만 그대로야,일상
월급에 비해 근무시간이 너무 긴 거 같애,일상
월급은 안 오르고,일상
월급이 살짝 스쳐 지나간 느낌,일상
월급이 안 오르네,일상
월급이 안들어와,일상
월급이 왜 똑같지?,일상
월세 너무 비싸,일상
월세 너무 아까워,일상
월세 아까워,일상
월세방 비싸,일상
월요일도 아닌데 길이 너무 막혀,일상
월요일도 아닌데 차가 너무 많아.,일상
웨딩촬영 봐주러 갔는데 너무,일상
웹툰 뭐 볼까,일상
웹툰 추천해줘,일상
위기야.,일상
위로받고 싶은 날,일상
위로해줄 사람이 없어,일상
위로해줄 사람이 필요해,일상
위병 난 거 같아,일상
위장에 탈 난 거 같아,일상
위층 너무 시끄러워,일상
위층 소음 괴롭다.,일상
윗집 애 또 뛴다,일상
유기견 분양 받으려고,일상
유기견 입양하려고,일상
육아휴직 해야지,일상
으아 떨려,일상
으아 속상해,일상
으악,일상
으악 소리 지르고 싶다,일상
으으 화장실 급해,일상
으으 떨린다,일상
은근히 따돌림 당하는 기분이 들어,일상
은퇴가 멀지 않은 것 같아,일상
은퇴하고 뭐하지,일상
은퇴후가 걱정이야,일상
은퇴후에 뭐하지,일상
은행 대출 받을까봐,일상
음,일상
응,일상
의미 없어,일상
의미 있는 일 하고 싶다.,일상
의미 있는 일이 뭐가 있을까,일상
의심 받고 있어,일상
의심 받는 느낌적 느낌,일상
의심가는 사람이 있는데,일상
의심되는데,일상
의외로 괜찮은 사람이네,일상
의외야,일상
의외인 점이 많은 사람이야,일상
의외인듯,일상
의욕상실,일상
의욕이 안 생겨,일상
의욕이 없어,일상
의욕이 일도 없어,일상
의욕이 하나도 없다,일상
의자 너무 불편해,일상
의자가 불편해,일상
이 기분은 뭘까,일상
이 기회 잡고 싶다.,일상
이 기회는 내꺼야,일상
이 길이 나에게 맞는걸까,일상
이 길이 맞을까?,일상
이 나이에 모르는게 왜 이렇게 많지,일상
이 노래는 저음이 좋아,일상
이 놈의 신용카드 다 없애야지,일상
이 멍충아,일상
이 무리에 낀게 잘못인가,일상
이 바보탱이,일상
이 상황에서 벗어나고 싶어,일상
이 세상에서 누가 제일 예뻐,일상
이 세상에서 제일 예쁜 사람은,일상
이 순간 뭘하면 좋을까,일상
이 시간에 라면 먹고 싶은데 살 찔 거 같아,일상
이 시려,일상
이 썩은 거 같아,일상
이 쓰레기야,일상
이 정도면 잘생겼지?,일상
이 좀 여유롭게 살고 싶다,일상
이 지각쟁이,일상
이 현실에서 도망가고 싶어,일상
이 회사는 나만 일하는 것 같아,일상
이가 차가워,일상
이거저거 막 사고 싶어.,일상
이건 정말 위기야.,일상
이걸로 만족해야겠지?,일상
이게 뭐라고 떨려,일상
이길이 내길인가,일상
이길이 맞는지 모르겠다,일상
이놈,일상
이닦았는데 잇몸에서 피나,일상
이따 커피 마시자고 해보려고,일상
이래라 저래라 참견 좀 안했으면,일상
이러고 있을 때가 아니야,일상
이러다 대머리 되겠어,일상
이러다 또 흐지부지하고 말겠지,일상
이런 일상에서 휙 떠나고 싶어,일상
이렇게 갈 거였구나,일상
이렇게 날씨도 좋은데,일상
이렇게 대학 가야하나,일상
이렇게 또 늙어간다,일상
이렇게 못 알아 듣니,일상
이렇게 오래 만날 줄 몰랐는데,일상
이렇게 치열한 경쟁은 싫어,일상
이력서 광탈 중이야,일상
이력서 몇 개째 쓰는건지 모르겠다,일상
이력서 쓰고 있어.,일상
이력서 쓰는 중,일상
이름 알려줘,일상
이름이 뭐야,일상
이마가 너무 넓어,일상
이마야 운동장이야,일상
이모티콘 기간 끝나서 없어졌어,일상
이모티콘 기간 끝났어,일상
이민가고싶어,일상
이발 어떻게 할까,일상
이발 좀 하고 올게,일상
이번 달에 결혼식 너무 많아,일상
이번 달에 결혼식 매 주 있어.,일상
이번 방학에 뭐하면 잘했다고 소문날까,일상
이번 생은 처음이라서,일상
이번 크리스마스에 눈이 올까,일상
이번 학기 열심히 살아야지,일상
이번달에 외식 너무 많이 했다,일상
이번에는 분명하게 말해야지,일상
이번에는 생리통 너무 아파,일상
이번엔 또 뭐 해 먹지,일상
이벤트 당첨됐어!,일상
이별 후 새로운 사람 찾아,일상
이불 밖은 위험해,일상
이불밖은 위험해,일상
이빨 아파,일상
이쁜 구석이 없어,일상
이사 가야 할 것 같아,일상
이사 도와줘야 할까,일상
이사 왔더니 친구가 없어,일상
이사가서 전학가게 됐어,일상
이사가야돼,일상
이사하는 거 도와줄까,일상
이사하는 것도 일이다,일상
이사하니까 정리할 게 많아,일상
이삿짐 싸야지,일상
이상하게 이 친구한테는 집착하게 된다,일상
이상한 말을 해,일상
이상한 사람이 자꾸 쳐다봐,일상
이상한 소문이 돌아,일상
이어주려고 해서 더 어색해졌어,일상
이어폰 까먹지 말고 사야지,일상
이어폰 사야지,일상
이자 왜 이렇게 많지?,일상
이제 결정해야 되는데,일상
이제 그만 잘래,일상
이제 그만하고 쉬고 싶다,일상
이제 기다리는 것도 지쳐,일상
이제 기다리는게 습관 같아,일상
이제 먹는 것도 귀찮아,일상
이제 바람 분다,일상
이제 봄인가봐,일상
이제 어둠에서 나오려고 해,일상
이제 은퇴해야 하나?,일상
이제 인턴 그만두고 싶어,일상
이제 일어나야 하는데,일상
이제 취업 해야할 텐데,일상
이제 택시 안타,일상
이제 택시타지 말아야지,일상
이제 혼자서도 잘할 수 있어.,일상
이젠 기억이 가물가물해,일상
이젠 기억이 거의안나,일상
이직 가능할까,일상
이직 성공할 수 있을까,일상
이직각인가,일상
이직해도 될까,일상
이직해야할지 고민이야,일상
이해를 못하겠어?,일상
인간 관계가 제일 어려운거 같아,일상
인간관계 관리하는 거 힘들어,일상
인강 듣는데 자꾸 딴짓하게돼,일상
인강 듣는데 집중이 안돼,일상
인관관계 맺는 게 피곤해,일상
인기 많으려면,일상
인내하면 얻을 수 있을까?,일상
인사드리러 갔는데 파혼하는게 나을것 같아,일상
인사드리러 갔다가 파혼했어,일상
인상이 좋더라,일상
인생 공부한건가,일상
인생 너무 불공평해,일상
인생 뭐있나,일상
인생 살만해?,일상
인생 잘 못 산건가,일상
인생 허무해,일상
인생 헛산듯,일상
인생에서 최고의 행복,일상
인생의 쓴맛,일상
인생이 쓰디쓰다,일상
인센티브가 생각보다 안 나올 것 같아,일상
인연은 소중한 거지,일상
인연은 항상 소중한 거겠지,일상
인정 받고 싶다,일상
인정 받고 싶은거 당연한 거 아니냐,일상
인정받고 싶은데 어떻게 해야돼?,일상
인정받으려면 어떻게 해야 하나,일상
인터넷 쇼핑몰에서 바지 샀는데 망함,일상
인터넷에서 바지 샀는데 안 맞아,일상
인턴 됐어,일상
인턴 때려 치우고 싶어,일상
인턴 원서 넣어 볼까,일상
인턴 할까,일상
인턴 합격,일상
인턴이라도 어니냐,일상
인턴하고 싶어,일상
인테리어 다시 하고싶어.,일상
인테리어 좀 다시 해야할 듯,일상
인테리어 혼자 해볼까,일상
인형 뽑기 돈만 날렸어,일상
인형 뽑기 어려워,일상
인형 뽑기 해줘,일상
인형 뽑아줘,일상
인형 사줄까,일상
인형 선물 받았어,일상
인형 선물 좋을지,일상
인형 선물하면 좋아할까?,일상
인형 좋아할까?,일상
인형뽑기 아직도 하나,일상
인형뽑기는 유행 지났지?,일상
일 끝나면 그냥 쉬고 싶어,일상
일 대충했대,일상
일 때려칠까?,일상
일 못하는 사수랑 일하는 거 힘드네,일상
일 안하고 돈 벌고 싶어,일상
일 좀 하고 다시 말시킬게,일상
일기 써야 되는데,일상
일기쓰기,일상
일도 못하는데 엄청 시켜,일상
일도 하고 공부도 하는게 가능한가?,일상
일만 하고 살았는데 이 모양,일상
일만 하다 죽을 것 같아,일상
일본어 어렵네,일상
일상에서 떠나고 싶어,일상
일어나보니까 침대에서 떨어져 있었어,일상
일어났더니 목이 잠겼어,일상
일에 적응하면 좀 더 잘 할 수 있을까,일상
일요일에 교회끝나고 어디 가고 싶어.,일상
일요일에 교회만 가,일상
일요일에 데이트 해야지!,일상
일은 많이 하는데 월급은 너무 적어,일상
일은 원래 혼나면서 배워?,일상
일을 거지같이해,일상
일을 나만 해,일상
일을 못하는 동료가 있는데 말해줄까?,일상
일을 못하면서 안 물어봐 답답하다,일상
일을 해도 안 늘어,일상
일이 또 쌓이네,일상
일이 안 끝나,일상
일이 익숙해 지지 않네,일상
일이 잘 안 늘어,일상
일이랑 공부 동시에 가능?,일상
일이랑 공부 병행 가능?,일상
일인자가 되려면 얼마나 노력해야할까?,일상
일인자가 되려면 피나는 노력이 필요하겠지?,일상
일일 만보 걷기,일상
일일일팩,일상
일찍 가서 쉬고 싶은데 오늘 회식 잡혔어,일상
일찍 일어나야 돼,일상
일찍 퇴근하고 쉬고 있어,일상
일하고 올게,일상
일하기 싫다,일상
일하는 거에 비해 월급은 쥐꼬리,일상
일하는데 실수를 많이 해,일상
일하면서 공부할 수 있을까?,일상
일하면서 대학원다니기 쉽지 않겠지,일상
일하면서 석박 따기 어렵겠지,일상
일하면서 애키우기 힘들다,일상
일해야 되는데 졸려,일상
임신이면 어떡하지,일상
임신했어,일상
임용 결과 발표 기다리고 있어,일상
임용 기다리고 있어,일상
임용 시험 기다리고 있어,일상
입 안이 다 헐었어,일상
입 안이 텁텁해,일상
입고 나갈 게 없어,일상
입냄새 나나?,일상
입냄새 안나나?,일상
입덕했어,일상
입맛없는데 뭐 먹지,일상
입맛없어,일상
입소문 난 맛집 다녀왔어,일상
입소문이 무서워,일상
입을 거 없다,일상
입이 고급이야,일상
입이 방정이야,일상
입이 텁텁하다,일상
입이 헐었어,일상
잇몸에서 피나는 거 같애,일상
잇몸이 시려,일상
있잖아,일상
잊어야겠다고 마음 먹고 맨날맨날 놀고 있습니다,일상
자?,일상
자격증 공부해야지,일상
자격증 따야하나,일상
자격증 딸거야,일상
자격증 딸까?,일상
자고 일어나도 피곤해,일상
자고 일어났더니 목 아파,일상
자고 일어났더니 하루 다갔어.,일상
자극이 필요해,일상
자기 말은 기억 못하고 나만 혼내는 사람 어떡해?,일상
자기 복제가 될까,일상
자기 소개 또 어떻게 해,일상
자기 소개 어떻게 해,일상
자기 소개서 오글거려,일상
자기 일도 아닌데 고맙다.,일상
자기 잘못 인정 안하는 사람,일상
자기 잘못은 모르고 엄청 뻔뻔해,일상
자기가 한 말 기억 못해서 나만 혼내는 사람 어떡해?,일상
자기도 해결방안이 없으면서 불만만해,일상
자기애가 너무 떨어졌어,일상
자꾸 거짓말 하게 되네,일상
자꾸 나약하게 느껴져,일상
자꾸 날카로워진다,일상
자꾸 늦는 사람,일상
자꾸 동문서답이야.,일상
자꾸 뒤처지는 느낌이야,일상
자꾸 말 바꾸는 사람 어떻게 해?,일상
자꾸 뭘 사게 돼,일상
자꾸 미리 걱정해,일상
자꾸 봐주니까 기어오른다,일상
자꾸 비비꼬는데,일상
자꾸 설사해,일상
자꾸 아침 먹으래,일상
자꾸 우연히 만나,일상
자꾸 자다 깨,일상
자꾸 조급해져,일상
자꾸 졸게 되네,일상
자꾸 지각하네,일상
자꾸 폭식하는데 어떻게 고칠 수 있을까?,일상
자꾸 함부로 대해,일상
자는 거 아니겠지?,일상
자니?,일상
자다 깨다 해,일상
자다가 침대에서 떨어졌어,일상
자매가 있으면 좋은 점?,일상
자면 안되는데 또 잤어,일상
자소설 쓰는 중,일상
자신감 꺽는데 뭐 있는 듯,일상
자신감 업되는 비결 좀,일상
자신감 제로,일상
